KS1295[%]	6082[%]	2024[%]	bat-box[%]	3003[%]	4032[%]	Al	Si	Cu	Ni	Mg	Mn	Fe	Cr	Ti	Zr	V	Zn	Vf_FCC_A1	Vf_DIAMOND_A4	Vf_AL15SI2M4	Vf_AL3X	Vf_AL6MN	Vf_MG2ZN3	Vf_AL3NI2	Vf_AL3NI_D011	Vf_AL7CU4NI	Vf_AL2CU_C16	Vf_Q_ALCUMGSI	Vf_AL7CU2FE	Vf_MG2SI_C1	Vf_AL9FE2SI2	Vf_AL18FE2MG7SI10	eut. frac.[%]	eut. T (C)	T_FCC_A1	T_DIAMOND_A4	T_AL15SI2M4	T_AL3X	T_AL6MN	T_MG2ZN3	T_AL3NI2	T_AL3NI_D011	T_AL7CU4NI	T_AL2CU_C16	T_Q_ALCUMGSI	T_AL7CU2FE	T_MG2SI_C1	T_AL9FE2SI2	T_AL18FE2MG7SI10	T(liqu)	T(sol)	delta_T	delta_T_FCC	delta_T_Al15Si2M4	delta_T_Si	CSC	YS(MPa)	hardness(Vickers)	CTEvol(1/K)(20.0-300.0C)	Density(g/cm3)	Volume(m3/mol)	El.conductivity(S/m)	El. resistivity(ohm m)	heat capacity(J/(mol K))	Therm.conductivity(W/(mK))	Therm. diffusivity(m2/s)	Therm.resistivity(mK/W)	Linear thermal expansion (1/K)(20.0-300.0C)	Technical thermal expansion (1/K)(20.0-300.0C)
0.372	16.62145	60.29667	4.372	11.81902	6.51445	92.97547	1.48707	2.9011	0.11133	0.86414	0.73147	0.43315	0.07272	0.09067	0.02656	0.0266	0.30497	87.79923	0.20535	2.81341	nan	1.99311	nan	0.2325	0.50567	0.54771	0.53984	0.7624	0.06919	0.16072	0.086	0.30735	45.71854	595.92652	640.00729	486.54387	655.43611	392.63008	565.3214	nan	542.49834	168.73405	533.02501	429.438	493.49865	435.47643	531.9209	388.79347	478.20177	658.26942	542.62062	115.6504	89.22473	115.6504	10.31203	0.38813	58.04551	17.75652	7.94E-05	2.73011	1.01E-05	1.30E+07	7.67E-08	27.7512	175.48203	6.42E-05	0.00571	2.65E-05	2.42E-05
0.3724	17.54905	58.0037	5.12484	12.20154	6.74418	93.06929	1.51726	2.79789	0.11399	0.85787	0.72786	0.43098	0.07286	0.08861	0.02647	0.02652	0.29657	88.06468	0.24639	2.78251	nan	1.99308	nan	0.22944	0.49829	0.53646	0.51392	0.73419	0.06633	0.17226	0.0979	0.30674	46.02442	597.09816	640.08409	489.04879	655.25127	391.94231	565.07004	nan	542.50785	181.98766	530.89529	420.02926	488.98642	434.94883	532.13113	384.80041	478.39636	658.22161	542.57158	115.65155	89.52805	115.65155	10.21291	0.3952	58.11675	17.77831	7.95E-05	2.72774	1.01E-05	1.31E+07	7.65E-08	27.75044	176.02803	6.44E-05	0.00569	2.65E-05	2.42E-05
0.3728	18.47666	55.71073	5.87769	12.58407	6.9739	93.16312	1.54746	2.69469	0.11666	0.8516	0.72426	0.42882	0.07301	0.08654	0.02638	0.02644	0.28817	88.33013	0.28743	2.75161	nan	1.99305	nan	0.22637	0.4909	0.52521	0.48801	0.70599	0.06347	0.1838	0.10979	0.30614	46.3303	598.26979	640.16089	491.55371	655.06643	391.25453	564.81867	nan	542.51736	195.24126	528.76557	410.62052	484.47419	434.42123	532.34135	380.80736	478.59095	658.1738	542.52254	115.6527	89.83137	115.6527	10.11379	0.40228	58.188	17.8001	7.95E-05	2.72536	1.01E-05	1.31E+07	7.64E-08	27.74968	176.57404	6.46E-05	0.00567	2.65E-05	2.42E-05
0.3732	19.40426	53.41776	6.63053	12.96659	7.20362	93.25694	1.57765	2.59148	0.11932	0.84533	0.72065	0.42665	0.07315	0.08448	0.0263	0.02636	0.27977	88.59557	0.32847	2.72072	nan	1.99302	nan	0.22331	0.48352	0.51396	0.4621	0.67779	0.06061	0.19533	0.12168	0.30553	46.63618	599.44143	640.23769	494.05863	654.88159	390.56676	564.56731	nan	542.52687	208.49486	526.63585	401.21179	479.96196	433.89363	532.55158	376.81431	478.78553	658.12598	542.4735	115.65384	90.13469	115.65384	10.01467	0.40936	58.25925	17.82189	7.95E-05	2.72298	1.02E-05	1.31E+07	7.62E-08	27.74892	177.12004	6.48E-05	0.00566	2.65E-05	2.42E-05
0.3736	20.33187	51.12479	7.38337	13.34911	7.43334	93.35077	1.60784	2.48828	0.12199	0.83906	0.71705	0.42448	0.0733	0.08242	0.02621	0.02628	0.27137	88.86102	0.36951	2.68982	nan	1.99299	nan	0.22025	0.47613	0.50271	0.43618	0.64959	0.05775	0.20687	0.13357	0.30493	46.94206	600.61307	640.31449	496.56355	654.69675	389.87898	564.31595	nan	542.53638	221.74847	524.50612	391.80305	475.44973	433.36604	532.7618	372.82126	478.98012	658.07817	542.42446	115.65499	90.43801	115.65499	9.91555	0.41644	58.3305	17.84367	7.96E-05	2.72061	1.02E-05	1.32E+07	7.60E-08	27.74816	177.66604	6.50E-05	0.00564	2.65E-05	2.42E-05
0.374	21.25947	48.83182	8.13622	13.73163	7.66306	93.44459	1.63803	2.38507	0.12465	0.8328	0.71345	0.42231	0.07344	0.08035	0.02612	0.0262	0.26297	89.12647	0.41055	2.65892	nan	1.99296	nan	0.21718	0.46875	0.49146	0.41027	0.62139	0.05489	0.2184	0.14546	0.30432	47.24794	601.7847	640.39129	499.06847	654.51191	389.19121	564.06458	nan	542.54589	235.00207	522.3764	382.39431	470.9375	432.83844	532.97203	368.82821	479.1747	658.03035	542.37542	115.65614	90.74133	115.65614	9.81643	0.42352	58.40175	17.86546	7.96E-05	2.71823	1.02E-05	1.32E+07	7.58E-08	27.7474	178.21204	6.52E-05	0.00562	2.65E-05	2.42E-05
0.3744	22.18707	46.53886	8.88906	14.11415	7.89278	93.53842	1.66823	2.28187	0.12731	0.82653	0.70984	0.42014	0.07358	0.07829	0.02603	0.02612	0.25457	89.39192	0.45159	2.62803	nan	1.99293	nan	0.21412	0.46136	0.48021	0.38436	0.59319	0.05203	0.22994	0.15736	0.30372	47.55383	602.95634	640.46809	501.57339	654.32707	388.50343	563.81322	nan	542.5554	248.25567	520.24668	372.98557	466.42527	432.31084	533.18225	364.83515	479.36929	657.98254	542.32638	115.65728	91.04466	115.65728	9.71731	0.4306	58.47299	17.88725	7.96E-05	2.71586	1.02E-05	1.32E+07	7.57E-08	27.74664	178.75804	6.54E-05	0.00561	2.65E-05	2.42E-05
0.3748	23.11468	44.24589	9.6419	14.49667	8.1225	93.63224	1.69842	2.17867	0.12998	0.82026	0.70624	0.41798	0.07373	0.07622	0.02594	0.02604	0.24617	89.65737	0.49263	2.59713	nan	1.9929	nan	0.21106	0.45398	0.46896	0.35844	0.56499	0.04917	0.24148	0.16925	0.30311	47.85971	604.12798	640.54489	504.07831	654.14223	387.81566	563.56186	nan	542.56491	261.50927	518.11696	363.57684	461.91304	431.78325	533.39248	360.8421	479.56387	657.93473	542.27734	115.65843	91.34798	115.65843	9.61819	0.43768	58.54424	17.90904	7.97E-05	2.71348	1.02E-05	1.33E+07	7.55E-08	27.74588	179.30405	6.57E-05	0.00559	2.66E-05	2.42E-05
0.3752	24.04228	41.95292	10.39474	14.8792	8.35222	93.72606	1.72861	2.07546	0.13264	0.81399	0.70263	0.41581	0.07387	0.07416	0.02586	0.02596	0.23777	89.92282	0.53367	2.56624	nan	1.99287	nan	0.20799	0.44659	0.45771	0.33253	0.53679	0.04631	0.25301	0.18114	0.30251	48.16559	605.29961	640.62169	506.58323	653.95739	387.12788	563.31049	nan	542.57442	274.76288	515.98724	354.1681	457.40081	431.25565	533.6027	356.84905	479.75846	657.88691	542.2283	115.65958	91.6513	115.65958	9.51907	0.44476	58.61549	17.93083	7.97E-05	2.7111	1.02E-05	1.33E+07	7.53E-08	27.74512	179.85005	6.59E-05	0.00557	2.66E-05	2.43E-05
0.3756	24.96988	39.65995	11.14759	15.26172	8.58194	93.81989	1.7588	1.97226	0.13531	0.80772	0.69903	0.41364	0.07402	0.0721	0.02577	0.02588	0.22937	90.18827	0.57471	2.53534	nan	1.99284	nan	0.20493	0.43921	0.44646	0.30662	0.50859	0.04345	0.26455	0.19303	0.3019	48.47147	606.47125	640.69849	509.08815	653.77255	386.44011	563.05913	nan	542.58393	288.01648	513.85751	344.75936	452.88858	430.72805	533.81293	352.856	479.95305	657.8391	542.17926	115.66072	91.95462	115.66072	9.41995	0.45183	58.68674	17.95261	7.97E-05	2.70873	1.02E-05	1.33E+07	7.52E-08	27.74436	180.39605	6.61E-05	0.00556	2.66E-05	2.43E-05
0.376	25.89749	37.36698	11.90043	15.64424	8.81166	93.91371	1.78899	1.86905	0.13797	0.80146	0.69543	0.41147	0.07416	0.07003	0.02568	0.0258	0.22097	90.45372	0.61575	2.50444	nan	1.99281	nan	0.20187	0.43182	0.43521	0.2807	0.48039	0.04059	0.27608	0.20492	0.3013	48.77735	607.64289	640.77529	511.59307	653.5877	385.75233	562.80776	nan	542.59344	301.27008	511.72779	335.35062	448.37635	430.20045	534.02315	348.86295	480.14763	657.79129	542.13022	115.66187	92.25794	115.66187	9.32083	0.45891	58.75799	17.9744	7.98E-05	2.70635	1.02E-05	1.34E+07	7.50E-08	27.7436	180.94205	6.63E-05	0.00554	2.66E-05	2.43E-05
0.3764	26.82509	35.07401	12.65327	16.02676	9.04138	94.00754	1.81919	1.76585	0.14063	0.79519	0.69182	0.4093	0.0743	0.06797	0.02559	0.02572	0.21257	90.71917	0.65679	2.47355	nan	1.99278	nan	0.19881	0.42444	0.42396	0.25479	0.45219	0.03773	0.28762	0.21682	0.30069	49.08323	608.81452	640.85209	514.09799	653.40286	385.06456	562.5564	nan	542.60295	314.52369	509.59807	325.94189	443.86412	429.67286	534.23338	344.86989	480.34222	657.74347	542.08118	115.66302	92.56126	115.66302	9.22171	0.46599	58.82924	17.99619	7.98E-05	2.70398	1.02E-05	1.34E+07	7.48E-08	27.74284	181.48806	6.65E-05	0.00552	2.66E-05	2.43E-05
0.3768	27.7527	32.78104	13.40612	16.40928	9.27111	94.10136	1.84938	1.66264	0.1433	0.78892	0.68822	0.40714	0.07445	0.0659	0.0255	0.02564	0.20417	90.98462	0.69783	2.44265	nan	1.99275	nan	0.19574	0.41705	0.41271	0.22888	0.42399	0.03487	0.29916	0.22871	0.30009	49.38911	609.98616	640.92889	516.60291	653.21802	384.37678	562.30504	nan	542.61246	327.77729	507.46835	316.53315	439.35189	429.14526	534.4436	340.87684	480.5368	657.69566	542.03214	115.66416	92.86458	115.66416	9.12259	0.47307	58.90048	18.01798	7.98E-05	2.7016	1.02E-05	1.34E+07	7.46E-08	27.74208	182.03406	6.67E-05	0.00551	2.66E-05	2.43E-05
0.3772	28.6803	30.48807	14.15896	16.7918	9.50083	94.19519	1.87957	1.55944	0.14596	0.78265	0.68461	0.40497	0.07459	0.06384	0.02542	0.02556	0.19577	91.25007	0.73887	2.41176	nan	1.99272	nan	0.19268	0.40967	0.40146	0.20296	0.39579	0.03201	0.31069	0.2406	0.29948	49.69499	611.1578	641.00569	519.10783	653.03318	383.68901	562.05367	nan	542.62197	341.03089	505.33863	307.12441	434.83966	428.61766	534.65382	336.88379	480.73139	657.64785	541.9831	115.66531	93.1679	115.66531	9.02347	0.48015	58.97173	18.03977	7.98E-05	2.69922	1.02E-05	1.34E+07	7.45E-08	27.74132	182.58006	6.70E-05	0.00549	2.66E-05	2.43E-05
0.3776	29.6079	28.1951	14.9118	17.17432	9.73055	94.28901	1.90976	1.45623	0.14863	0.77638	0.68101	0.4028	0.07474	0.06178	0.02533	0.02548	0.18737	91.51551	0.77991	2.38086	nan	1.99269	nan	0.18962	0.40228	0.39021	0.17705	0.36759	0.02915	0.32223	0.25249	0.29888	50.00088	612.32943	641.08249	521.61275	652.84834	383.00123	561.80231	nan	542.63148	354.2845	503.2089	297.71567	430.32743	428.09006	534.86405	332.89074	480.92597	657.60003	541.93405	115.66646	93.47123	115.66646	8.92435	0.48723	59.04298	18.06155	7.99E-05	2.69685	1.02E-05	1.35E+07	7.43E-08	27.74056	183.12606	6.72E-05	0.00547	2.66E-05	2.43E-05
0.378	30.53551	25.90213	15.66465	17.55685	9.96027	94.38283	1.93995	1.35303	0.15129	0.77012	0.67741	0.40063	0.07488	0.05971	0.02524	0.0254	0.17897	91.78096	0.82096	2.34996	nan	1.99266	nan	0.18655	0.3949	0.37896	0.15114	0.33939	0.02629	0.33376	0.26438	0.29827	50.30676	613.50107	641.15929	524.11767	652.6635	382.31346	561.55095	nan	542.64099	367.5381	501.07918	288.30693	425.8152	427.56247	535.07427	328.89769	481.12056	657.55222	541.88501	115.6676	93.77455	115.6676	8.82523	0.49431	59.11423	18.08334	7.99E-05	2.69447	1.02E-05	1.35E+07	7.41E-08	27.7398	183.67206	6.74E-05	0.00546	2.66E-05	2.43E-05
0.3784	31.46311	23.60916	16.41749	17.93937	10.18999	94.47666	1.97015	1.24983	0.15395	0.76385	0.6738	0.39846	0.07502	0.05765	0.02515	0.02532	0.17057	92.04641	0.862	2.31907	nan	1.99263	nan	0.18349	0.38751	0.36771	0.12522	0.31119	0.02343	0.3453	0.27628	0.29767	50.61264	614.67271	641.23609	526.62259	652.47866	381.62569	561.29958	nan	542.6505	380.7917	498.94946	278.8982	421.30297	427.03487	535.2845	324.90463	481.31515	657.50441	541.83597	115.66875	94.07787	115.66875	8.7261	0.50139	59.18548	18.10513	7.99E-05	2.6921	1.02E-05	1.35E+07	7.40E-08	27.73904	184.21807	6.76E-05	0.00544	2.67E-05	2.43E-05
0.3788	32.39071	21.31619	17.17033	18.32189	10.41971	94.57048	2.00034	1.14662	0.15662	0.75758	0.6702	0.3963	0.07517	0.05558	0.02506	0.02524	0.16217	92.31186	0.90304	2.28817	nan	1.9926	nan	0.18043	0.38013	0.35646	0.09931	0.28299	0.02057	0.35684	0.28817	0.29706	50.91852	615.84434	641.31289	529.12751	652.29382	380.93791	561.04822	nan	542.66001	394.0453	496.81974	269.48946	416.79074	426.50727	535.49472	320.91158	481.50973	657.45659	541.78693	115.6699	94.38119	115.6699	8.62698	0.50846	59.25673	18.12692	8.00E-05	2.68972	1.02E-05	1.36E+07	7.38E-08	27.73828	184.76407	6.78E-05	0.00542	2.67E-05	2.43E-05
0.3792	33.31832	19.02323	17.92317	18.70441	10.64943	94.66431	2.03053	1.04342	0.15928	0.75131	0.66659	0.39413	0.07531	0.05352	0.02498	0.02516	0.15377	92.57731	0.94408	2.25727	nan	1.99257	nan	0.17736	0.37274	0.34521	0.0734	0.25479	0.01771	0.36837	0.30006	0.29646	51.2244	617.01598	641.38969	531.63243	652.10898	380.25014	560.79685	nan	542.66952	407.29891	494.69002	260.08072	412.27851	425.97967	535.70495	316.91853	481.70432	657.40878	541.73789	115.67104	94.68451	115.67104	8.52786	0.51554	59.32797	18.14871	8.00E-05	2.68734	1.02E-05	1.36E+07	7.36E-08	27.73752	185.31007	6.80E-05	0.00541	2.67E-05	2.43E-05
0.3796	34.24592	16.73026	18.67602	19.08693	10.87915	94.75813	2.06072	0.94021	0.16195	0.74504	0.66299	0.39196	0.07546	0.05146	0.02489	0.02508	0.14537	92.84276	0.98512	2.22638	nan	1.99254	nan	0.1743	0.36536	0.33396	0.04748	0.22659	0.01485	0.37991	0.31195	0.29585	51.53028	618.18762	641.46649	534.13735	651.92414	379.56236	560.54549	nan	542.67903	420.55251	492.5603	250.67198	407.76628	425.45208	535.91517	312.92548	481.8989	657.36097	541.68885	115.67219	94.98783	115.67219	8.42874	0.52262	59.39922	18.17049	8.00E-05	2.68497	1.02E-05	1.36E+07	7.34E-08	27.73676	185.85607	6.82E-05	0.00539	2.67E-05	2.43E-05
0.38	35.16659	14.44716	19.42625	19.46954	11.10846	94.85149	2.09084	0.83746	0.16461	0.73879	0.6594	0.38981	0.0756	0.0494	0.0248	0.025	0.137	93.10699	1.02603	2.19565	nan	1.99251	nan	0.17128	0.35799	0.32277	0.02166	0.19852	0.012	0.39139	0.32381	0.29523	51.83665	619.35496	641.54257	536.6182	651.73975	378.87844	560.29413	nan	542.68905	433.7375	490.43968	241.30712	403.27472	424.92448	536.12476	308.95765	482.09688	657.31309	541.63995	115.67314	95.28953	115.67314	8.33065	0.52967	59.47024	18.19221	8.01E-05	2.6826	1.02E-05	1.37E+07	7.33E-08	27.736	186.3996	6.85E-05	0.00537	2.67E-05	2.44E-05
0.3804	34.26891	14.75316	19.49105	19.87402	11.2303	94.82309	2.10162	0.85289	0.16605	0.73576	0.6607	0.39253	0.07482	0.04941	0.0249	0.02509	0.13789	93.05091	1.03314	2.2094	nan	1.99248	nan	0.17796	0.35511	0.32902	0.0209	0.20395	0.01192	0.38777	0.3268	0.29079	52.27026	619.39726	641.42862	532.78931	651.67426	379.20492	560.04276	nan	542.83296	428.93614	490.70756	243.44377	404.19999	424.39688	536.1677	311.60279	483.18345	657.24989	541.62688	115.62314	95.16553	115.62314	8.50265	0.52954	59.48024	18.19528	8.01E-05	2.68305	1.02E-05	1.37E+07	7.33E-08	27.73552	186.294	6.84E-05	0.00538	2.67E-05	2.44E-05
0.3808	33.37122	15.05917	19.55585	20.2785	11.35214	94.79469	2.11239	0.86832	0.1675	0.73274	0.662	0.39525	0.07405	0.04942	0.02499	0.02518	0.13878	92.99484	1.04025	2.22316	nan	1.99245	nan	0.18464	0.35223	0.33527	0.02013	0.20938	0.01184	0.38415	0.32978	0.28635	52.70387	619.43955	641.31468	528.96041	651.60877	379.5314	559.7914	nan	542.97687	424.13478	490.97543	245.58042	405.12527	423.86928	536.21064	314.24792	484.27003	657.18669	541.61382	115.57314	95.04153	115.57314	8.67465	0.52941	59.49024	18.19836	8.00E-05	2.6835	1.02E-05	1.37E+07	7.33E-08	27.73504	186.1884	6.84E-05	0.00538	2.67E-05	2.43E-05
0.3812	32.47354	15.36517	19.62065	20.68298	11.47398	94.76629	2.12317	0.88375	0.16895	0.72972	0.66329	0.39797	0.07327	0.04942	0.02509	0.02526	0.13967	92.93877	1.04736	2.23691	nan	1.99242	nan	0.19133	0.34935	0.34152	0.01936	0.21481	0.01176	0.38054	0.33276	0.28191	53.13748	619.48185	641.20073	525.13152	651.54329	379.85788	559.54004	nan	543.12079	419.33342	491.24331	247.71706	406.05054	423.34169	536.25357	316.89306	485.3566	657.12349	541.60075	115.52314	94.91753	115.52314	8.84666	0.52928	59.50024	18.20143	8.00E-05	2.68395	1.02E-05	1.36E+07	7.34E-08	27.73456	186.0828	6.83E-05	0.00538	2.67E-05	2.43E-05
0.3816	31.57585	15.67117	19.68545	21.08746	11.59582	94.73789	2.13395	0.89919	0.1704	0.72669	0.66459	0.40069	0.07249	0.04943	0.02518	0.02535	0.14056	92.8827	1.05448	2.25066	nan	1.99239	nan	0.19801	0.34647	0.34777	0.0186	0.22024	0.01168	0.37692	0.33575	0.27747	53.57109	619.52415	641.08679	521.30263	651.4778	380.18437	559.28867	nan	543.2647	414.53206	491.51118	249.85371	406.97582	422.81409	536.29651	319.5382	486.44318	657.06029	541.58768	115.47314	94.79353	115.47314	9.01866	0.52915	59.51024	18.2045	8.00E-05	2.68439	1.02E-05	1.36E+07	7.34E-08	27.73408	185.9772	6.83E-05	0.00538	2.67E-05	2.43E-05
0.382	30.67817	15.97717	19.75025	21.49195	11.71767	94.70949	2.14472	0.91462	0.17185	0.72367	0.66588	0.40341	0.07172	0.04944	0.02528	0.02544	0.14144	92.82663	1.06159	2.26441	nan	1.99236	nan	0.20469	0.34359	0.35402	0.01783	0.22567	0.0116	0.37331	0.33873	0.27303	54.0047	619.56644	640.97284	517.47373	651.41231	380.51085	559.03731	nan	543.40862	409.7307	491.77906	251.99036	407.90109	422.28649	536.33944	322.18333	487.52975	656.99709	541.57462	115.42314	94.66953	115.42314	9.19066	0.52902	59.52024	18.20757	8.00E-05	2.68484	1.02E-05	1.36E+07	7.34E-08	27.7336	185.8716	6.83E-05	0.00539	2.67E-05	2.43E-05
0.3824	29.78049	16.28317	19.81505	21.89643	11.83951	94.68109	2.1555	0.93005	0.17329	0.72064	0.66718	0.40613	0.07094	0.04945	0.02538	0.02553	0.14233	92.77055	1.0687	2.27816	nan	1.99233	nan	0.21138	0.34071	0.36027	0.01706	0.2311	0.01152	0.36969	0.34172	0.26859	54.43831	619.60874	640.8589	513.64484	651.34682	380.83733	558.78595	nan	543.55253	404.92934	492.04693	254.12701	408.82637	421.75889	536.38238	324.82847	488.61633	656.93389	541.56155	115.37314	94.54553	115.37314	9.36266	0.52889	59.53024	18.21064	8.00E-05	2.68529	1.02E-05	1.36E+07	7.35E-08	27.73312	185.766	6.82E-05	0.00539	2.67E-05	2.43E-05
0.3828	28.8828	16.58917	19.87985	22.30091	11.96135	94.65269	2.16627	0.94548	0.17474	0.71762	0.66848	0.40885	0.07017	0.04946	0.02547	0.02562	0.14322	92.71448	1.07581	2.29192	nan	1.9923	nan	0.21806	0.33783	0.36652	0.0163	0.23653	0.01144	0.36607	0.3447	0.26415	54.87192	619.65103	640.74496	509.81595	651.28133	381.16381	558.53458	nan	543.69644	400.12798	492.31481	256.26366	409.75165	421.2313	536.42532	327.47361	489.7029	656.87069	541.54848	115.32314	94.42153	115.32314	9.53466	0.52877	59.54024	18.21372	8.00E-05	2.68574	1.02E-05	1.36E+07	7.35E-08	27.73264	185.6604	6.82E-05	0.00539	2.67E-05	2.43E-05
0.3832	27.98512	16.89517	19.94465	22.70539	12.08319	94.62429	2.17705	0.96092	0.17619	0.7146	0.66977	0.41157	0.06939	0.04946	0.02557	0.0257	0.14411	92.65841	1.08292	2.30567	nan	1.99227	nan	0.22474	0.33495	0.37277	0.01553	0.24196	0.01136	0.36246	0.34768	0.25971	55.30553	619.69333	640.63101	505.98705	651.21585	381.49029	558.28322	nan	543.84036	395.32662	492.58268	258.40031	410.67692	420.7037	536.46825	330.11874	490.78947	656.80749	541.53542	115.27314	94.29752	115.27314	9.70666	0.52864	59.55024	18.21679	7.99E-05	2.68619	1.02E-05	1.36E+07	7.35E-08	27.73216	185.5548	6.81E-05	0.0054	2.66E-05	2.43E-05
0.3836	27.08744	17.20117	20.00945	23.10987	12.20503	94.59589	2.18783	0.97635	0.17764	0.71157	0.67107	0.41429	0.06861	0.04947	0.02566	0.02579	0.145	92.60234	1.09004	2.31942	nan	1.99224	nan	0.23143	0.33207	0.37902	0.01476	0.24739	0.01128	0.35884	0.35067	0.25527	55.73914	619.73563	640.51707	502.15816	651.15036	381.81677	558.03185	nan	543.98427	390.52525	492.85055	260.53696	411.6022	420.1761	536.51119	332.76388	491.87605	656.74429	541.52235	115.22314	94.17352	115.22314	9.87866	0.52851	59.56024	18.21986	7.99E-05	2.68663	1.02E-05	1.36E+07	7.36E-08	27.73168	185.44919	6.81E-05	0.0054	2.66E-05	2.43E-05
0.384	26.18975	17.50718	20.07425	23.51435	12.32687	94.56749	2.1986	0.99178	0.17909	0.70855	0.67236	0.41701	0.06784	0.04948	0.02576	0.02588	0.14588	92.54626	1.09715	2.33317	nan	1.99221	nan	0.23811	0.32919	0.38527	0.014	0.25282	0.0112	0.35523	0.35365	0.25083	56.17275	619.77792	640.40312	498.32927	651.08487	382.14325	557.78049	nan	544.12819	385.72389	493.11843	262.6736	412.52747	419.64851	536.55412	335.40902	492.96262	656.68109	541.50928	115.17314	94.04952	115.17314	10.05066	0.52838	59.57024	18.22293	7.99E-05	2.68708	1.02E-05	1.36E+07	7.36E-08	27.7312	185.34359	6.81E-05	0.0054	2.66E-05	2.43E-05
0.3844	25.29207	17.81318	20.13905	23.91883	12.44871	94.53909	2.20938	1.00721	0.18053	0.70552	0.67366	0.41973	0.06706	0.04949	0.02586	0.02597	0.14677	92.49019	1.10426	2.34692	nan	1.99218	nan	0.24479	0.32631	0.39152	0.01323	0.25825	0.01112	0.35161	0.35664	0.24639	56.60635	619.82022	640.28918	494.50037	651.01938	382.46973	557.52913	nan	544.2721	380.92253	493.3863	264.81025	413.45275	419.12091	536.59706	338.05415	494.0492	656.61789	541.49622	115.12314	93.92552	115.12314	10.22266	0.52825	59.58024	18.226	7.99E-05	2.68753	1.02E-05	1.36E+07	7.36E-08	27.73072	185.23799	6.80E-05	0.00541	2.66E-05	2.43E-05
0.3848	24.39439	18.11918	20.20385	24.32332	12.57055	94.51069	2.22015	1.02264	0.18198	0.7025	0.67496	0.42245	0.06629	0.0495	0.02595	0.02606	0.14766	92.43412	1.11137	2.36068	nan	1.99215	nan	0.25148	0.32343	0.39777	0.01246	0.26368	0.01104	0.34799	0.35962	0.24195	57.03996	619.86251	640.17523	490.67148	650.95389	382.79622	557.27776	nan	544.41601	376.12117	493.65418	266.9469	414.37802	418.59331	536.64	340.69929	495.13577	656.55469	541.48315	115.07314	93.80152	115.07314	10.39466	0.52812	59.59024	18.22908	7.99E-05	2.68798	1.02E-05	1.36E+07	7.37E-08	27.73024	185.13239	6.80E-05	0.00541	2.66E-05	2.43E-05
0.3852	23.4967	18.42518	20.26865	24.7278	12.69239	94.48229	2.23093	1.03808	0.18343	0.69948	0.67625	0.42517	0.06551	0.0495	0.02605	0.02614	0.14855	92.37805	1.11848	2.37443	nan	1.99212	nan	0.25816	0.32055	0.40402	0.0117	0.26911	0.01096	0.34438	0.3626	0.23751	57.47357	619.90481	640.06129	486.84259	650.8884	383.1227	557.0264	nan	544.55993	371.31981	493.92205	269.08355	415.3033	418.06571	536.68293	343.34443	496.22235	656.49149	541.47008	115.02314	93.67752	115.02314	10.56666	0.52799	59.60024	18.23215	7.98E-05	2.68843	1.02E-05	1.36E+07	7.37E-08	27.72976	185.02679	6.79E-05	0.00541	2.66E-05	2.43E-05
0.3856	22.59902	18.73118	20.33345	25.13228	12.81423	94.45389	2.24171	1.05351	0.18488	0.69645	0.67755	0.42789	0.06473	0.04951	0.02614	0.02623	0.14944	92.32198	1.1256	2.38818	nan	1.99209	nan	0.26484	0.31767	0.41027	0.01093	0.27454	0.01088	0.34076	0.36559	0.23307	57.90718	619.94711	639.94734	483.01369	650.82292	383.44918	556.77504	nan	544.70384	366.51845	494.18993	271.2202	416.22858	417.53812	536.72587	345.98956	497.30892	656.42829	541.45702	114.97314	93.55352	114.97314	10.73866	0.52786	59.61024	18.23522	7.98E-05	2.68887	1.02E-05	1.36E+07	7.37E-08	27.72928	184.92119	6.79E-05	0.00541	2.66E-05	2.43E-05
0.386	21.70133	19.03718	20.39825	25.53676	12.93607	94.42549	2.25248	1.06894	0.18633	0.69343	0.67885	0.43061	0.06396	0.04952	0.02624	0.02632	0.15032	92.2659	1.13271	2.40193	nan	1.99206	nan	0.27153	0.31479	0.41652	0.01016	0.27997	0.0108	0.33715	0.36857	0.22863	58.34079	619.9894	639.8334	479.1848	650.75743	383.77566	556.52367	nan	544.84776	361.71709	494.4578	273.35685	417.15385	417.01052	536.76881	348.6347	498.39549	656.36509	541.44395	114.92314	93.42952	114.92314	10.91066	0.52773	59.62024	18.23829	7.98E-05	2.68932	1.02E-05	1.36E+07	7.38E-08	27.7288	184.81559	6.79E-05	0.00542	2.66E-05	2.43E-05
0.3864	20.80365	19.34318	20.46305	25.94124	13.05791	94.39709	2.26326	1.08437	0.18777	0.6904	0.68014	0.43333	0.06318	0.04953	0.02634	0.02641	0.15121	92.20983	1.13982	2.41569	nan	1.99203	nan	0.27821	0.31191	0.42277	0.0094	0.2854	0.01072	0.33353	0.37156	0.22419	58.7744	620.0317	639.71946	475.35591	650.69194	384.10214	556.27231	nan	544.99167	356.91573	494.72568	275.4935	418.07913	416.48292	536.81174	351.27984	499.48207	656.30189	541.43088	114.87314	93.30552	114.87314	11.08266	0.5276	59.63024	18.24136	7.98E-05	2.68977	1.02E-05	1.36E+07	7.38E-08	27.72832	184.70999	6.78E-05	0.00542	2.66E-05	2.43E-05
